PCON21CD,local-authority-code,percentage_overlap
E14000605,WOR,1.0
E14000606,HRT,1.0
E14000607,NTT,1.0
E14000609,LAN,1.0
E14000610,STS,1.0
E14000613,SFK,1.0
E14000617,CAM,1.0
E14000618,STS,1.0
E14000619,KEN,1.0
E14000622,ESS,1.0
E14000623,DEV,1.0
E14000624,SFK,1.0
E14000625,LEC,1.0
E14000626,KEN,0.3981124327707769
E14000628,ESS,1.0
E14000630,GLS,1.0
E14000632,DBY,1.0
E14000633,WSX,1.0
E14000637,LAN,1.0
E14000642,ESS,1.0
E14000644,ESS,1.0
E14000652,WSX,1.0
E14000659,KEN,1.0
E14000664,DBY,1.0
E14000670,KEN,1.0
E14000678,DEV,1.0
E14000680,HAM,1.0
E14000681,SRY,1.0
E14000682,WSX,1.0
E14000684,ESX,1.0
E14000685,HAM,1.0
E14000693,ESS,1.0
E14000694,SRY,1.0
E14000695,DBY,1.0
E14000697,SRY,1.0
E14000698,DEV,1.0
E14000699,HAM,1.0
E14000700,KEN,1.0
E14000704,KEN,1.0
E14000705,GLS,1.0
E14000706,LAN,1.0
E14000707,LIN,1.0
E14000710,NTT,1.0
E14000712,GLS,1.0
E14000713,HAM,1.0
E14000714,LIN,0.9997013190733652
E14000715,KEN,1.0
E14000717,NFK,1.0
E14000719,SRY,1.0
E14000728,LEC,1.0
E14000729,ESS,1.0
E14000734,ESS,1.0
E14000735,ESX,1.0
E14000736,HAM,1.0
E14000739,HRT,1.0
E14000742,OXF,1.0
E14000744,HRT,1.0
E14000745,HRT,1.0
E14000748,DBY,1.0
E14000749,HRT,1.0
E14000753,WSX,1.0
E14000757,CAM,1.0
E14000758,LAN,1.0
E14000761,SFK,1.0
E14000767,WAR,1.0
E14000776,LAN,1.0
E14000786,ESX,1.0
E14000791,STS,1.0
E14000792,LIN,1.0
E14000797,LEC,1.0
E14000798,LIN,1.0
E14000804,KEN,1.0
E14000806,ESS,1.0
E14000810,NTT,1.0
E14000811,HAM,1.0
E14000814,DBY,0.5457472311788767
E14000816,NFK,1.0
E14000817,WSX,1.0
E14000818,WOR,1.0
E14000824,SRY,1.0
E14000825,LAN,1.0
E14000827,HAM,1.0
E14000828,HAM,1.0
E14000829,NTT,1.0
E14000834,STS,1.0
E14000835,DEV,1.0
E14000838,DEV,1.0
E14000842,CAM,1.0
E14000843,DBY,1.0
E14000844,HAM,1.0
E14000845,HRT,1.0
E14000848,NFK,1.0
E14000852,KEN,1.0
E14000854,WAR,1.0
E14000855,CAM,0.42463047561546646
E14000857,HAM,0.9998728815786069
E14000858,LEC,1.0
E14000859,NFK,1.0
E14000863,NFK,1.0
E14000864,NFK,1.0
E14000868,WAR,1.0
E14000873,OXF,1.0
E14000874,OXF,1.0
E14000875,LAN,1.0
E14000885,LAN,1.0
E14000888,ESS,1.0
E14000892,WOR,1.0
E14000893,SRY,1.0
E14000894,LAN,1.0
E14000899,ESS,0.15460514233998768
E14000901,HAM,0.672443053184352
E14000902,LAN,0.6019386009622744
E14000905,WAR,1.0
E14000907,SRY,1.0
E14000908,NTT,1.0
E14000909,LEC,0.6206172475348248
E14000910,ESS,1.0
E14000918,KEN,1.0
E14000924,NTT,1.0
E14000927,KEN,1.0
E14000929,LIN,1.0
E14000933,ESS,0.5826067308815088
E14000934,CAM,1.0
E14000935,DBY,1.0
E14000937,CAM,0.9996517863455835
E14000937,SFK,0.0003482136544165697
E14000939,LIN,1.0
E14000940,LEC,1.0
E14000941,NFK,1.0
E14000943,LAN,1.0
E14000945,STS,1.0
E14000946,SFK,1.0
E14000948,KEN,1.0
E14000950,DEV,0.3931789070054167
E14000951,HRT,0.9998026164028164
E14000952,NFK,1.0
E14000953,SRY,1.0
E14000959,SRY,1.0
E14000960,HRT,1.0
E14000965,STS,1.0
E14000966,STS,1.0
E14000968,HRT,1.0
E14000973,STS,0.20411951186714947
E14000975,STS,0.9998430425404323
E14000977,WAR,1.0
E14000980,GLS,1.0
E14000981,SFK,1.0
E14000983,SRY,1.0
E14000986,STS,1.0
E14000990,GLS,1.0
E14000991,GLS,1.0
E14000996,DEV,0.9998476114161183
E14000997,KEN,1.0
E14001000,DEV,1.0
E14001001,DEV,0.5892586870531822
E14001004,KEN,1.0
E14001015,OXF,1.0
E14001019,WAR,1.0
E14001021,HRT,1.0
E14001022,SFK,1.0
E14001023,ESX,1.0
E14001027,HRT,1.0
E14001033,LAN,1.0
E14001034,SFK,1.0
E14001035,WOR,1.0
E14001041,HAM,1.0
E14001045,ESS,1.0
E14001046,OXF,1.0
E14001047,SRY,1.0
E14001052,WOR,1.0
E14001055,WSX,1.0
E14001057,LAN,1.0
E14001058,WOR,1.0
E14000531,WMCA,1.0
E14000532,GMCA,1.0
E14000537,GMCA,1.0
E14000540,GLA,1.0
E14000541,SCR,1.0
E14000542,SCR,1.0
E14000547,WECA,1.0
E14000548,WYCA,1.0
E14000549,GLA,1.0
E14000551,GLA,1.0
E14000553,GLA,1.0
E14000554,NTCA,1.0
E14000555,GLA,1.0
E14000558,GLA,1.0
E14000559,LCR,1.0
E14000560,WMCA,1.0
E14000561,WMCA,1.0
E14000562,WMCA,1.0
E14000563,WMCA,1.0
E14000564,WMCA,1.0
E14000565,WMCA,1.0
E14000566,WMCA,1.0
E14000567,WMCA,1.0
E14000568,WMCA,1.0
E14000569,NECA,1.0
E14000571,GMCA,1.0
E14000574,NECA,0.999730107918888
E14000574,NTCA,0.00026989208111200067
E14000575,NTCA,1.0
E14000578,GMCA,1.0
E14000579,GMCA,1.0
E14000580,GMCA,1.0
E14000581,LCR,1.0
E14000587,WYCA,1.0
E14000588,WYCA,1.0
E14000589,WYCA,1.0
E14000591,GLA,1.0
E14000592,GLA,1.0
E14000593,GLA,1.0
E14000599,WECA,1.0
E14000600,WECA,1.0
E14000601,WECA,1.0
E14000602,WECA,1.0
E14000604,GLA,1.0
E14000611,GMCA,1.0
E14000612,GMCA,1.0
E14000614,WYCA,1.0
E14000615,GLA,1.0
E14000617,CPCA,1.0
E14000621,GLA,1.0
E14000627,GMCA,1.0
E14000629,GLA,1.0
E14000634,GLA,1.0
E14000636,GLA,1.0
E14000639,GLA,1.0
E14000641,NECA,1.0
E14000645,WYCA,1.0
E14000649,WMCA,1.0
E14000650,WMCA,1.0
E14000651,WMCA,1.0
E14000654,GLA,1.0
E14000655,GLA,1.0
E14000656,GLA,1.0
E14000657,GLA,1.0
E14000658,TVCA,1.0
E14000661,GMCA,1.0
E14000666,WYCA,1.0
E14000667,SCR,1.0
E14000668,SCR,1.0
E14000669,SCR,1.0
E14000671,WMCA,1.0
E14000672,WMCA,1.0
E14000673,GLA,1.0
E14000674,GLA,1.0
E14000675,GLA,1.0
E14000676,GLA,1.0
E14000677,NECA,1.0
E14000679,GLA,1.0
E14000687,GLA,1.0
E14000689,WYCA,1.0
E14000690,GLA,1.0
E14000691,GLA,1.0
E14000692,GLA,1.0
E14000696,GLA,1.0
E14000701,GLA,1.0
E14000702,WECA,1.0
E14000703,GLA,1.0
E14000708,LCR,1.0
E14000709,NECA,1.0
E14000714,CPCA,0.00029868092663477174
E14000718,GLA,1.0
E14000720,GLA,1.0
E14000721,GLA,1.0
E14000722,WMCA,1.0
E14000723,WYCA,1.0
E14000725,LCR,1.0
E14000726,GLA,1.0
E14000727,GLA,1.0
E14000731,GLA,1.0
E14000732,GLA,1.0
E14000733,TVCA,1.0
E14000737,GLA,1.0
E14000738,GMCA,1.0
E14000740,WYCA,1.0
E14000741,GLA,1.0
E14000746,NTCA,1.0
E14000747,GMCA,1.0
E14000750,GLA,1.0
E14000751,GLA,1.0
E14000752,GLA,1.0
E14000754,NECA,1.0
E14000756,WYCA,1.0
E14000757,CPCA,1.0
E14000759,GLA,1.0
E14000760,GLA,1.0
E14000763,GLA,1.0
E14000764,GLA,1.0
E14000765,NECA,1.0
E14000766,WYCA,1.0
E14000768,GLA,1.0
E14000770,GLA,1.0
E14000774,WECA,1.0
E14000775,LCR,1.0
E14000777,WYCA,1.0
E14000778,WYCA,1.0
E14000779,WYCA,1.0
E14000780,WYCA,1.0
E14000781,WYCA,1.0
E14000785,GMCA,1.0
E14000787,GLA,1.0
E14000788,GLA,1.0
E14000789,GLA,1.0
E14000790,GLA,1.0
E14000793,LCR,1.0
E14000794,LCR,1.0
E14000795,LCR,1.0
E14000796,LCR,1.0
E14000805,GMCA,1.0
E14000807,GMCA,1.0
E14000808,GMCA,1.0
E14000809,GMCA,1.0
E14000812,WMCA,1.0
E14000819,TVCA,1.0
E14000820,TVCA,1.0
E14000823,GLA,1.0
E14000826,WYCA,1.0
E14000831,NTCA,1.0
E14000832,NTCA,1.0
E14000833,NTCA,1.0
E14000836,WYCA,1.0
E14000840,NECA,1.0
E14000842,CPCA,1.0
E14000846,WECA,1.0
E14000853,NTCA,1.0
E14000855,CPCA,1.0
E14000856,NECA,1.0
E14000869,GLA,1.0
E14000870,GMCA,1.0
E14000871,GMCA,1.0
E14000872,GLA,1.0
E14000876,SCR,1.0
E14000878,CPCA,1.0
E14000882,GLA,1.0
E14000886,WYCA,1.0
E14000887,GLA,1.0
E14000891,TVCA,1.0
E14000896,GLA,1.0
E14000897,GMCA,1.0
E14000900,GLA,1.0
E14000903,SCR,1.0
E14000904,SCR,1.0
E14000906,GLA,1.0
E14000911,GMCA,1.0
E14000915,NECA,0.8264703472436185
E14000915,TVCA,0.17352965275638155
E14000916,LCR,1.0
E14000919,SCR,1.0
E14000920,SCR,1.0
E14000921,SCR,1.0
E14000922,SCR,1.0
E14000923,SCR,1.0
E14000925,WYCA,1.0
E14000931,WMCA,1.0
E14000934,CPCA,1.0
E14000937,CPCA,0.9996517863455835
E14000944,NECA,1.0
E14000958,LCR,1.0
E14000962,LCR,1.0
E14000963,LCR,1.0
E14000967,GMCA,1.0
E14000969,GMCA,1.0
E14000970,TVCA,1.0
E14000971,TVCA,1.0
E14000976,WMCA,1.0
E14000978,GLA,1.0
E14000979,GMCA,1.0
E14000982,NECA,1.0
E14000984,GLA,1.0
E14000985,WMCA,1.0
E14000994,WECA,1.0
E14000998,GLA,1.0
E14001002,GLA,1.0
E14001005,GLA,1.0
E14001006,NTCA,1.0
E14001007,GLA,1.0
E14001008,GLA,1.0
E14001009,WYCA,1.0
E14001010,LCR,1.0
E14001011,WMCA,1.0
E14001012,WMCA,1.0
E14001013,GLA,1.0
E14001014,NTCA,1.0
E14001016,WMCA,1.0
E14001020,NECA,1.0
E14001024,LCR,0.3367973756349962
E14001028,SCR,1.0
E14001029,WMCA,1.0
E14001030,WMCA,1.0
E14001032,GLA,1.0
E14001036,GLA,1.0
E14001039,GMCA,1.0
E14001040,GLA,1.0
E14001043,LCR,1.0
E14001044,LCR,1.0
E14001049,WMCA,1.0
E14001050,WMCA,1.0
E14001051,WMCA,1.0
E14001054,GMCA,1.0
E14001059,GMCA,1.0
