PCON21CD,local-authority-code,percentage_overlap
S14000037,ABD,0.9632896060516594
S14000037,ABE,0.03671039377662768
S14000038,IVC,0.9999999514537122
S14000039,HLD,0.9999999988521109
S14000040,EAY,0.9999999977028156
S14000041,FIF,0.9999786010127983
S14000042,SLK,0.9999999999999999
S14000043,FAL,0.4383047708632448
S14000043,WLN,0.5616952290824555
S14000044,WLN,0.9999999983033456
S14000045,MLN,0.9999999341738603
S14000046,MRY,0.9999999974502741
S14000047,NLK,0.999999999999994
S14000048,NAY,0.9999999918530491
S14000049,FIF,0.9999999943573356
S14000050,CLK,0.09257367270652457
S14000050,PKN,0.9074184232691169
S14000051,ORK,0.3990043445444803
S14000051,ZET,0.6009956518777555
S14000052,RFW,0.9999999700726226
S14000053,RFW,0.9999999999999948
S14000054,PKN,0.9999999982689735
S14000055,HLD,0.9999999994458202
S14000056,SLK,0.9999999999999978
S14000057,STG,0.9999999968815537
S14000058,ABD,0.9999999988822924
S14000059,WDU,0.9999999644359737
W07000041,AGY,0.9999999979284715
W07000042,FLN,0.9999999215315427
W07000043,FLN,0.9999999515068576
W07000044,WRX,0.9999999766254974
W07000045,CMN,0.9999999290615774
W07000046,SWA,0.9999992194328181
W07000047,SWA,0.999999999999998
W07000048,SWA,0.999999999967351
W07000049,NTL,0.999999999995842
W07000050,CRF,1.0
W07000051,CRF,0.9999999999999972
W07000052,RCT,0.9999999999999989
W07000053,TOF,0.9999999997813596
W07000054,MON,0.9896302375137023
W07000054,TOF,0.01036976210273623
W07000055,MON,0.23233857218215992
W07000055,NWP,0.767661427794781
W07000056,NWP,0.9999996647386011
W07000057,GWN,0.9999999997201365
W07000058,CWY,0.9999999980982284
W07000059,CWY,0.5683286723756387
W07000059,DEN,0.4316713274890626
W07000060,DEN,0.9999999999792669
W07000061,GWN,0.9999999935167291
W07000062,DEN,0.3566928791258045
W07000062,WRX,0.6433071164300562
W07000063,POW,0.9999999987200301
W07000064,CGN,0.9999999995772431
W07000065,PEM,0.9999999981393255
W07000066,CMN,0.5706596551166214
W07000066,PEM,0.42934034355706097
W07000067,CMN,0.9999999995107335
W07000068,POW,0.9997112022632274
W07000069,NTL,0.9999999154387245
W07000070,RCT,0.9999999692790877
W07000071,CAY,0.3139862374394438
W07000071,MTY,0.6860137604415307
W07000072,BGW,0.9999999737787434
W07000073,BGE,0.9999997262035578
W07000074,BGE,0.8184846081554422
W07000074,RCT,0.18151539184455598
W07000075,RCT,0.9999978498356515
W07000076,CAY,1.0000000000000038
W07000077,CAY,0.999999990906644
W07000078,VGL,0.9999997892001283
W07000079,CRF,0.9999978833840453
W07000080,CRF,0.6652133429367618
W07000080,VGL,0.33478665325750234
E14000530,HAM,0.9999999957287292
E14000533,DBY,0.9999999943477597
E14000534,WSX,0.9999999948196339
E14000535,NTT,0.9999999825842874
E14000536,KEN,0.9999999836414722
E14000539,OXF,0.9999999903912293
E14000544,ESS,0.9999999970819504
E14000545,HAM,0.9999999878520107
E14000546,NTT,0.9999999949888058
E14000557,ESX,0.9999999999589712
E14000572,LAN,0.3629286005569932
E14000576,WSX,0.9999999863815797
E14000577,DBY,0.9999999799784061
E14000582,LIN,0.9999999205937844
E14000583,LEC,0.9999999813456307
E14000590,ESS,0.9999999978336379
E14000594,ESS,0.9999999936449243
E14000597,ESX,0.24907698949953222
E14000603,NFK,0.9999999980798244
E14000605,WOR,0.9999999954003788
E14000606,HRT,0.9999999889938864
E14000607,NTT,0.9999999540777776
E14000609,LAN,0.9999999277830287
E14000610,STS,0.9999999927115111
E14000613,SFK,0.9999999995357138
E14000617,CAM,0.9999999891118296
E14000618,STS,0.9999999982551069
E14000619,KEN,0.9999999753951753
E14000622,ESS,0.9999997715678236
E14000623,DEV,0.9999999991137467
E14000624,SFK,0.9999999973003737
E14000625,LEC,0.999999973667673
E14000626,KEN,0.7653952918547031
E14000628,ESS,1.0000000000000002
E14000630,GLS,0.9999999856480545
E14000632,DBY,0.9999999608130603
E14000633,WSX,0.999999962893431
E14000637,LAN,0.9999999907394543
E14000642,ESS,0.9999995712911959
E14000644,ESS,0.9999999982854076
E14000652,WSX,0.9999998870519731
E14000659,KEN,0.9999999970980868
E14000664,DBY,0.9999999876284973
E14000670,KEN,0.9999999936822399
E14000678,DEV,0.9999791050986427
E14000680,HAM,0.9999661944835877
E14000681,SRY,0.9999999896935097
E14000682,WSX,0.9999999326600492
E14000684,ESX,0.9999999995658915
E14000685,HAM,0.9999616242178505
E14000693,ESS,0.9999999877300394
E14000694,SRY,0.9999999218333504
E14000695,DBY,0.9999999760015443
E14000697,SRY,0.9999999855725297
E14000698,DEV,0.9999992624119806
E14000699,HAM,0.9997431088530193
E14000700,KEN,0.9999999883124706
E14000704,KEN,0.9999999922341347
E14000705,GLS,0.9999999976498422
E14000706,LAN,0.9999936444189813
E14000707,LIN,0.999999997907964
E14000710,NTT,0.9999999544276886
E14000712,GLS,0.9999999912362896
E14000713,HAM,0.9999999925426275
E14000714,LIN,0.9999999933541226
E14000715,KEN,0.9999999853620362
E14000717,NFK,0.9999999943115179
E14000719,SRY,0.9999999971601614
E14000728,LEC,0.9999999962930536
E14000729,ESS,0.9999999981332542
E14000734,ESS,0.9999998261271117
E14000735,ESX,0.9999999970481122
E14000736,HAM,0.999969375456863
E14000739,HRT,0.9999999957154101
E14000742,OXF,0.9999126925874957
E14000744,HRT,0.9999992649466067
E14000745,HRT,0.9999999945552894
E14000748,DBY,0.999999988674981
E14000749,HRT,0.9999999929057342
E14000753,WSX,0.9999999969740416
E14000757,CAM,0.99999999578703
E14000758,LAN,0.9999999955941938
E14000761,SFK,0.9999999923320817
E14000767,WAR,0.9999999916923017
E14000776,LAN,0.9999999871929863
E14000786,ESX,0.9999999937645296
E14000791,STS,0.9999999992613038
E14000792,LIN,0.99999999531116
E14000797,LEC,0.9999999970411418
E14000798,LIN,0.9999999993199027
E14000804,KEN,0.999999994066074
E14000806,ESS,0.9999999420226398
E14000810,NTT,0.9999999867000685
E14000811,HAM,0.9999212761441358
E14000814,DBY,0.8123555359178563
E14000816,NFK,0.9999999985899524
E14000817,WSX,0.9999999922512774
E14000818,WOR,0.9999999989002837
E14000824,SRY,0.9999999878603065
E14000825,LAN,0.9999999834798701
E14000827,HAM,0.9999999980731533
E14000828,HAM,0.9999999989355792
E14000829,NTT,0.9999999942577587
E14000834,STS,0.9999999981098955
E14000835,DEV,0.9999999959720555
E14000838,DEV,0.9999774791115408
E14000842,CAM,0.9999999836022422
E14000843,DBY,0.9999999854439003
E14000844,HAM,0.9999775608343151
E14000845,HRT,0.9999685907082307
E14000848,NFK,0.9999999405617244
E14000852,KEN,0.9999999989900763
E14000854,WAR,0.9999999873605929
E14000855,CAM,0.7736089180154322
E14000857,HAM,0.9999984743519783
E14000858,LEC,0.9999999918049838
E14000859,NFK,0.9999998991862332
E14000863,NFK,0.9999999984824643
E14000864,NFK,0.9999999972887634
E14000868,WAR,0.9999999856445612
E14000873,OXF,0.9999999960009351
E14000874,OXF,0.9998327019633522
E14000875,LAN,0.9999999496477423
E14000885,LAN,0.9999999997865153
E14000888,ESS,0.9999999858535595
E14000892,WOR,0.9999999883044952
E14000893,SRY,0.9999999902198292
E14000894,LAN,0.999999993205047
E14000899,ESS,0.7625987488306251
E14000901,HAM,0.9821635294781185
E14000902,LAN,0.5555232016160049
E14000905,WAR,0.9999999799095578
E14000907,SRY,0.9999999844635752
E14000908,NTT,0.9999999899520946
E14000909,LEC,0.6480840661773936
E14000910,ESS,0.9999999988831771
E14000918,KEN,0.9999999925750228
E14000924,NTT,0.9999999980949463
E14000927,KEN,0.9999999560097209
E14000929,LIN,0.9999999935908427
E14000933,ESS,0.2729017402806213
E14000934,CAM,0.9928205689713384
E14000935,DBY,0.9999999874722165
E14000937,CAM,0.9999999894632967
E14000939,LIN,0.9999999887057238
E14000940,LEC,0.9999999657755068
E14000941,NFK,0.9999999957068013
E14000943,LAN,0.9999999976311407
E14000945,STS,0.9999999872112748
E14000946,SFK,0.9999999965478303
E14000948,KEN,0.9999999620955333
E14000950,DEV,0.9296196319801145
E14000951,HRT,0.999999948234007
E14000952,NFK,0.9999999928198527
E14000953,SRY,0.9999999735574613
E14000959,SRY,0.9999999828547079
E14000960,HRT,0.9999999999999989
E14000965,STS,0.9999999862659767
E14000966,STS,0.9999999961922847
E14000968,HRT,0.9999999989867032
E14000973,STS,0.2813022307196062
E14000975,STS,0.999999996633053
E14000977,WAR,0.9999999954811373
E14000980,GLS,0.9999999959155838
E14000981,SFK,0.9999999556517973
E14000983,SRY,0.999999977370202
E14000986,STS,0.9999999931260612
E14000990,GLS,0.9923292992912631
E14000991,GLS,0.9999999894792139
E14000996,DEV,0.9999594776794771
E14000997,KEN,0.9999999928023586
E14001000,DEV,0.9999977176981467
E14001001,DEV,0.9523027137785675
E14001004,KEN,0.9999999896378486
E14001015,OXF,0.9999999904917234
E14001019,WAR,0.9999999818807338
E14001021,HRT,0.9999999999983633
E14001022,SFK,0.9999999949456941
E14001023,ESX,0.999999989043109
E14001027,HRT,0.9999610297228143
E14001033,LAN,0.9999999860463417
E14001034,SFK,0.9999999876704386
E14001035,WOR,0.9999999905138937
E14001041,HAM,0.9999365163281844
E14001045,ESS,0.9999999892542595
E14001046,OXF,0.9999999940328052
E14001047,SRY,0.9999999838732141
E14001052,WOR,0.9999999958213717
E14001055,WSX,0.9999999973638328
E14001057,LAN,0.9999976987205204
E14001058,WOR,0.9999999802409618
E14000531,WMCA,1.000000000000001
E14000532,GMCA,1.0000000000000024
E14000537,GMCA,1.0000000000000009
E14000540,GLA,0.9999991300386516
E14000541,SCR,1.0000000000000007
E14000542,SCR,0.9999999966773102
E14000547,WECA,0.9999999999999993
E14000548,WYCA,0.9999999578604398
E14000549,GLA,0.9999999928952633
E14000551,GLA,0.9999999994093695
E14000553,GLA,0.9999999808255299
E14000554,NTCA,0.9999985858085879
E14000555,GLA,0.9999999937301378
E14000558,GLA,0.9999999965494925
E14000559,LCR,0.9999999999999997
E14000560,WMCA,0.9999999999999982
E14000561,WMCA,1.0000000000000004
E14000562,WMCA,0.9999999999999999
E14000563,WMCA,0.9999999999999997
E14000564,WMCA,1.0000000000000016
E14000565,WMCA,0.9999999997730435
E14000566,WMCA,1.0000000000000016
E14000567,WMCA,0.9999999999999988
E14000568,WMCA,0.9999999466191261
E14000569,NECA,0.9999999929681079
E14000571,GMCA,1.0000000000000002
E14000574,NECA,0.9998744707193731
E14000575,NTCA,0.9996587092850482
E14000578,GMCA,1.000000000000001
E14000579,GMCA,0.9999999999999976
E14000580,GMCA,1.0000000000000013
E14000581,LCR,0.9999999999999801
E14000587,WYCA,0.9999999879740319
E14000588,WYCA,0.9999999984170731
E14000589,WYCA,1.000000000000001
E14000591,GLA,0.999999999312735
E14000592,GLA,0.9999999999999999
E14000593,GLA,0.9999999769688368
E14000599,WECA,0.9999999999999805
E14000600,WECA,0.9999999966456564
E14000601,WECA,0.9999999928760263
E14000602,WECA,0.999999999990475
E14000604,GLA,0.9999999943246259
E14000611,GMCA,0.9999999956402874
E14000612,GMCA,0.9999999993365769
E14000614,WYCA,0.9999999826883681
E14000615,GLA,0.9999999914696636
E14000617,CPCA,0.9999999891118296
E14000621,GLA,0.9999999980100358
E14000627,GMCA,0.9999999950001964
E14000629,GLA,0.9999999993173774
E14000634,GLA,0.9999999269499468
E14000636,GLA,1.0000000000000042
E14000639,GLA,0.9999999560486317
E14000641,NECA,0.9999999956057668
E14000645,WYCA,0.9999999901436927
E14000649,WMCA,0.9999999987812623
E14000650,WMCA,0.9999999934719201
E14000651,WMCA,0.9999999583876232
E14000654,GLA,0.9999999955795935
E14000655,GLA,0.9999999909817249
E14000656,GLA,0.9999999832269509
E14000657,GLA,0.9999999805254126
E14000658,TVCA,1.0000000000000007
E14000661,GMCA,1.0000000000000004
E14000666,WYCA,0.9999999967606128
E14000667,SCR,0.9999999980876284
E14000668,SCR,1.0000000000000013
E14000669,SCR,0.9999999965687968
E14000671,WMCA,0.999999991225832
E14000672,WMCA,1.0000000000000004
E14000673,GLA,0.9999999977515901
E14000674,GLA,0.9999999759960737
E14000675,GLA,0.9999999999528286
E14000676,GLA,0.9999999978547862
E14000677,NECA,0.9999999908407853
E14000679,GLA,0.9999999806117332
E14000687,GLA,1.000000000000001
E14000689,WYCA,0.9999999786215497
E14000690,GLA,0.9999999921956624
E14000691,GLA,1.0000000000000002
E14000692,GLA,0.9999999999999986
E14000696,GLA,0.9999999994775467
E14000701,GLA,0.9999999961534961
E14000702,WECA,0.9999999995039323
E14000703,GLA,1.0000000000000004
E14000708,LCR,0.9999999999592752
E14000709,NECA,1.0000000000000004
E14000718,GLA,0.9999999082845071
E14000720,GLA,1.0000000000000036
E14000721,GLA,0.9999999999333049
E14000722,WMCA,1.0000000000000024
E14000723,WYCA,0.9999999894020181
E14000725,LCR,0.9999999156660732
E14000726,GLA,0.9999999514709527
E14000727,GLA,1.000000000000001
E14000731,GLA,1.0
E14000732,GLA,1.0000000000000007
E14000733,TVCA,0.9999999914270914
E14000737,GLA,0.9999999939421801
E14000738,GMCA,0.9999999974499386
E14000740,WYCA,0.999999998993397
E14000741,GLA,0.9999999999999991
E14000746,NTCA,0.999966007173538
E14000747,GMCA,0.9999999999892751
E14000750,GLA,0.9999999999999979
E14000751,GLA,0.9999999760342637
E14000752,GLA,1.000000000000003
E14000754,NECA,0.9999999695353057
E14000756,WYCA,1.0000000000000027
E14000757,CPCA,0.99999999578703
E14000759,GLA,0.999999982491635
E14000760,GLA,0.9999999998260422
E14000763,GLA,1.0000000000000013
E14000764,GLA,0.9999999999999989
E14000765,NECA,0.9999999976687128
E14000766,WYCA,0.9999999946935401
E14000768,GLA,0.9999999789497138
E14000770,GLA,0.9999999529832443
E14000774,WECA,0.9999999999772232
E14000775,LCR,0.9999999999999989
E14000777,WYCA,0.9999999999999983
E14000778,WYCA,1.0000000000000002
E14000779,WYCA,1.0000000000000018
E14000780,WYCA,0.9999999995615692
E14000781,WYCA,0.9999999966768162
E14000785,GMCA,0.9999999893838603
E14000787,GLA,0.9999999826629573
E14000788,GLA,0.999999994895832
E14000789,GLA,0.9999999732037756
E14000790,GLA,0.9999999998802653
E14000793,LCR,0.9999999999999987
E14000794,LCR,0.9999999999999997
E14000795,LCR,1.0000000000000016
E14000796,LCR,1.0000000000000002
E14000805,GMCA,0.9999999978303777
E14000807,GMCA,0.9999999999914985
E14000808,GMCA,1.0000000000000002
E14000809,GMCA,0.9999999999999992
E14000812,WMCA,0.9999999952194051
E14000819,TVCA,0.9999999275394178
E14000820,TVCA,0.9999999870343608
E14000823,GLA,0.9999999697075278
E14000826,WYCA,1.0
E14000831,NTCA,0.9999999810798442
E14000832,NTCA,0.999999921429821
E14000833,NTCA,0.9998759247940441
E14000836,WYCA,0.9999999749830041
E14000840,NECA,0.9999999579850628
E14000842,CPCA,0.9999999836022422
E14000846,WECA,0.999999991488631
E14000853,NTCA,0.9999807045807751
E14000855,CPCA,0.9999999908026194
E14000856,NECA,0.9999808266942842
E14000869,GLA,0.9999999816030675
E14000870,GMCA,0.9999999991037516
E14000871,GMCA,0.9999999999999977
E14000872,GLA,0.9999999865233731
E14000876,SCR,0.9999999999999256
E14000878,CPCA,0.9999999806211677
E14000882,GLA,0.9999999721537953
E14000886,WYCA,0.9999999943171279
E14000887,GLA,0.9999999738698121
E14000891,TVCA,0.9999999984128558
E14000896,GLA,0.999999972596473
E14000897,GMCA,0.9999999912447524
E14000900,GLA,0.9999999944328272
E14000903,SCR,0.999999994492837
E14000904,SCR,0.9999999999999954
E14000906,GLA,0.9999999747389653
E14000911,GMCA,0.9999999998930539
E14000915,NECA,0.5442279832182448
E14000915,TVCA,0.45577200946902235
E14000916,LCR,0.9999999775354068
E14000919,SCR,0.999999999999997
E14000920,SCR,0.9999999917411456
E14000921,SCR,0.9999999999930644
E14000922,SCR,0.9999999647452004
E14000923,SCR,1.000000000000002
E14000925,WYCA,0.9999999999999989
E14000931,WMCA,0.9999999979321702
E14000934,CPCA,0.9928205689713384
E14000937,CPCA,0.9999999894632967
E14000944,NECA,0.9999999965485297
E14000958,LCR,0.9999999630955574
E14000962,LCR,0.9999999917634403
E14000963,LCR,0.9999999988956841
E14000967,GMCA,0.9999999839203594
E14000969,GMCA,1.000000000000002
E14000970,TVCA,0.9999999950103802
E14000971,TVCA,0.9999999870580443
E14000976,WMCA,1.000000000000001
E14000978,GLA,0.9999999976977914
E14000979,GMCA,1.0000000000000004
E14000982,NECA,0.9999999900266144
E14000984,GLA,0.9999999746765769
E14000985,WMCA,0.9999999999999999
E14000994,WECA,0.9999999999981977
E14000998,GLA,0.9999999991379976
E14001002,GLA,1.0000000000000004
E14001005,GLA,0.9999999496683782
E14001006,NTCA,0.9996787877495158
E14001007,GLA,0.9999998743776223
E14001008,GLA,0.9999999734653933
E14001009,WYCA,0.9999999980583719
E14001010,LCR,0.9999999999999933
E14001011,WMCA,1.0000000000000002
E14001012,WMCA,0.999999999999999
E14001013,GLA,0.999999999999999
E14001014,NTCA,0.9999999999061648
E14001016,WMCA,0.9999999999999991
E14001020,NECA,0.9999999422221496
E14001024,LCR,0.170179129758861
E14001028,SCR,0.9999999985930628
E14001029,WMCA,0.9999999999931766
E14001030,WMCA,0.9999999832371503
E14001032,GLA,0.999999996067005
E14001036,GLA,0.9999999637148927
E14001039,GMCA,1.0000000000000064
E14001040,GLA,0.9999999985077644
E14001043,LCR,0.9999999806430672
E14001044,LCR,0.9999999999999964
E14001049,WMCA,0.9999998301942953
E14001050,WMCA,1.0000000000000009
E14001051,WMCA,0.9999999999999993
E14001054,GMCA,0.9999999572375771
E14001059,GMCA,1.0000000000000004
